Date/Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2018-12-31 15:00:00,3.193657302665878,3.7968847192548307,2.1486765533233094,2.1486765533233094,3.627584170719634,5.972934187202052,1.5466830813451884,3.739766877815222,9.63016082074908,3.739766877815222,2.200955284074821,3.249648529157196,11.20121058840856,9.163777546851966,2.2087158755030027,2.2087158755030027,2.5593557559630264
2018-12-31 16:00:00,2.8381229007644273,3.813982225200282,2.4091852862094165,2.4091852862094165,3.547703713623383,5.249545468269446,1.597600237113224,3.896678386640859,8.879626733248895,3.896678386640859,2.3983743385466187,3.1101604533018086,10.605251506990973,8.77821941674374,2.386090720030415,2.386090720030415,2.6692511290694134
2018-12-31 17:00:00,2.727289323117293,3.003016727939008,2.707071841689,2.707071841689,2.967805999869152,4.81246182885047,1.681885806327062,3.9810290210040162,9.26991680606985,3.9810290210040162,2.4852759793290855,3.286067071515779,10.234656827962127,8.581651126109517,2.5782748825565855,2.5782748825565855,2.797995106303468
2018-12-31 18:00:00,2.0777815777885453,1.964067455091765,1.9889613697653563,1.9889613697653563,1.8314359921484868,3.434889085350164,1.9092645958089385,3.7185046109000064,9.368955298159163,3.7185046109000064,2.410873828594926,3.2106919230245627,10.864421448660645,9.436460634882339,2.3688487740528146,2.3688487740528146,2.833983785442119
2018-12-31 19:00:00,1.300914692832988,1.896348440120988,2.6794713326409734,2.6794713326409734,1.8950532710377674,2.5009181024229075,1.668618261196214,3.810798289808371,8.246706373478128,3.810798289808371,2.4089045000732088,3.2303183657091346,10.08916353971456,8.03871441483163,2.3826347278179805,2.3826347278179805,2.333692517079052
2018-12-31 20:00:00,0.7647705659410756,1.5326587259367241,1.8793891148809307,1.8793891148809307,1.7067260593242795,2.459826933484375,1.6282391309924285,4.0148606169068755,6.999955246579587,4.0148606169068755,2.305802797135192,3.2423036172671855,8.525441305285762,7.095359436402693,2.2776269780087337,2.2776269780087337,2.2092627399325235
2018-12-31 21:00:00,0.688561768510868,0.6225176970418775,1.7196581038257233,1.7196581038257233,0.982700685461557,1.925277749986624,1.844007104969271,4.0829544204123,6.290082556114058,4.0829544204123,1.9240707981952827,3.181042416611228,6.671750084808403,6.731527441764939,1.8223792962495218,1.8223792962495218,1.5317862115093128
2018-12-31 22:00:00,0.3266446968118124,1.530034198027044,0.5216916144710426,0.5216916144710426,2.185734168420563,1.1597257130683012,1.3777876688953739,3.9260680111245834,5.3398656513799345,3.9260680111245834,1.9705212064075255,2.922486618005553,5.344811595328801,5.957167201989662,1.9852980885189642,1.9852980885189642,1.0743395964782996
2018-12-31 23:00:00,0.5056103734336298,1.4025226900344823,0.2073458718103614,0.2073458718103614,1.6867929107611843,1.9926732551931434,0.5772553560047672,2.892606958237703,3.563381189739185,2.892606958237703,1.2611119699850524,2.3541602514313404,3.116066817406233,4.1415812237931595,1.1376778477509002,1.1376778477509002,0.3736989396972125
2019-01-01 00:00:00,2.31967544640114,0.5624998316648867,0.8549937196615017,0.8549937196615017,1.3014953100499724,3.575573218112564,0.533038164742016,1.7666769288171653,1.8548415484553442,1.7666769288171653,0.6226930255934319,1.530771651481395,1.2934046243592607,2.7813347738887435,0.6521774350501193,0.6521774350501193,0.9274977816219084
2019-01-01 01:00:00,1.2278550709179477,0.8334249702448403,0.7438855115670558,0.7438855115670558,1.692336369090202,2.423393303189194,1.7220653351027564,0.6024237710873919,1.3466523115099365,0.6024237710873919,0.6938609276561754,0.6714351412520077,0.8582780619488077,1.0637267279553646,0.8118546853251054,0.8118546853251054,1.366712815552483
2019-01-01 02:00:00,0.36510923564616427,2.475646373841718,1.7885953261342786,1.7885953261342786,2.829943848292158,0.7591046859454308,2.322690172699745,0.5487789290469048,2.2432545039399034,0.5487789290469048,1.1694877039665048,1.4223254786603594,2.0045317937988436,1.2697817776857085,1.3076461930423733,1.3076461930423733,1.2156184528205356
2019-01-01 03:00:00,1.1289664031806572,2.7870333351643914,2.073677847471806,2.073677847471806,2.7344902561515525,1.8760987336496564,2.201780063681076,2.140254558264851,1.7081382510832956,2.140254558264851,3.123447388538217,1.9704899443192474,5.11873055197164,2.6528565689075374,3.202598395908381,3.202598395908381,3.267711642754772
2019-01-01 04:00:00,2.2712584919741174,3.302128592810914,2.1283075189569263,2.1283075189569263,3.547000901129183,2.5312966164102253,2.103909143247919,2.2995666230590865,2.9406362395405865,2.2995666230590865,2.5095355870532194,2.4676281987349675,3.413765297982247,2.957981861152223,2.649854982316282,2.649854982316282,2.752418748060144
2019-01-01 05:00:00,3.21122165928292,4.174269770463071,1.7794632212027934,1.7794632212027934,3.095119607559979,4.110629931122131,2.427189674312593,2.9411090305328798,3.5998583531868418,2.9411090305328798,2.790337333876954,2.852018721946419,2.733987657989768,3.2946426443035035,3.0622331102593248,3.0622331102593248,2.642295101647127
2019-01-01 06:00:00,3.5811506795605252,5.57180127148455,2.399967146920159,2.399967146920159,4.621531323321338,5.018913042798994,2.789602903119159,2.6992917756878385,4.30897068403484,2.6992917756878385,1.9288195559671888,2.989312579752742,1.96176883877113,3.0848846281454136,2.2658156639963254,2.2658156639963254,2.498177674131112
2019-01-01 07:00:00,1.890901059606143,3.473531993078008,0.7710541414829197,0.7710541414829197,3.030627607148905,3.800315803024775,2.030279256000142,2.0099680081980598,1.8357973577661273,2.0099680081980598,1.410692905333871,1.6229345613793447,2.2414529073767357,2.5747366315783324,1.5879126010671245,1.5879126010671245,1.8081848339221316
