Date/Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2018-12-31 15:00:00,3.143246778955205,3.1147592017746666,4.459517383727011,4.099663146649168,4.6133633840520005,4.083638265737942,4.6133633840520005,4.099663146649168,2.6234290025338396,2.6234290025338396,1.8755375841580233,1.2082136083719635,2.8251089744285127,3.3979581873241047,2.9652423920494355,3.742572494514946,5.769709949626235,2.511201055244901
2018-12-31 16:00:00,3.1576742806536515,3.261248751212408,4.642698365413705,4.905152718742475,4.025083669518731,2.423672927262879,4.025083669518731,4.905152718742475,3.0347658052537083,3.0347658052537083,2.232939552874353,1.1447341811712686,2.6904889331495325,3.8926825617588214,3.21902016534478,3.8290897555932357,6.338871670767935,2.6959742277042817
2018-12-31 17:00:00,2.9500016169538084,3.091219446358287,3.7619857239841923,4.064604395364244,3.939252788645713,3.7641654332424612,3.939252788645713,4.064604395364244,2.600259487290578,2.600259487290578,1.926051247741655,1.4275612294138327,2.695543688064222,3.7936497483308123,2.9673489238166826,4.007492119312023,6.430047563093291,2.564548584292071
2018-12-31 18:00:00,2.8193407571908593,3.2194256673307815,1.6754041912853468,2.8854211982101603,1.923956934354186,1.7145419924503544,1.923956934354186,2.8854211982101603,2.501988004000725,2.501988004000725,1.832102207145578,1.375865442771157,2.7691862691861315,3.3183455832322153,2.8048152599813587,4.641159060873431,6.743167456383969,2.3917956283155104
2018-12-31 19:00:00,2.856859967740559,2.999954530390167,0.6485106920507228,1.8905380923231558,1.4381438659637769,3.143361387669516,1.4381438659637769,1.8905380923231558,2.2914910819870293,2.2914910819870293,1.6153646378111235,1.910764748314151,2.7521021816132163,3.214321192616867,2.8640857109412865,3.96319321629906,6.350783335437115,2.3859503431341804
2018-12-31 20:00:00,2.2809998101455307,2.483608215156586,1.2913457604555694,1.633128118979017,2.950400099582244,5.486724919928416,2.950400099582244,1.633128118979017,0.6815607031034819,0.6815607031034819,1.3424168140423223,1.326747060509724,2.5400418721684432,2.279818293742001,2.497645422179891,4.028334558265423,5.638863482447466,2.238669075530724
2018-12-31 21:00:00,1.9826950507514371,2.223008029321704,6.191760685834743,2.0751225678155047,6.144917071704498,5.476884849518827,6.144917071704498,2.0751225678155047,1.7940219717060768,1.7940219717060768,2.2645575214359415,1.184539595701478,2.541742511633218,2.4135355321389795,2.744543812229314,3.492949035403401,5.0366113399043595,1.7702596676078863
2018-12-31 22:00:00,2.2193891439491207,2.079838496819457,5.878296312812095,4.80342337714074,5.290632355237702,5.526339088705745,5.290632355237702,4.80342337714074,2.5567143251247146,2.5567143251247146,1.9927804605140607,1.398650332320184,2.5616275697391764,2.026339426232228,2.264149090860582,3.9939889295111657,5.730425823287413,0.3853308934088058
2018-12-31 23:00:00,1.587556895854221,0.9140656784743927,5.493332987988749,4.577708070397836,5.14816988409265,5.725486115620696,5.14816988409265,4.577708070397836,2.336382878170564,2.336382878170564,0.9752398890786648,1.7914560042822756,2.4931302509508924,2.0190084554652388,2.169049821256608,4.586429952450878,6.562507583981498,0.3019621403358792
2019-01-01 00:00:00,0.3347285717446541,1.1012044539027281,8.571308986992321,8.369013417024693,8.336017478323901,6.87207203819657,8.336017478323901,8.369013417024693,1.441097382537198,1.441097382537198,1.2405063168872668,0.9445473645686243,2.7545539293251387,0.2924025892995349,2.845886817852538,1.723796280615505,2.9330875093662643,1.1036853326897136
2019-01-01 01:00:00,1.1966618730015801,1.9607875102638188,9.614372608693758,8.934465146308828,9.562618042389175,8.428639229345876,9.562618042389175,8.934465146308828,2.198082953364269,2.198082953364269,1.7459674287003981,0.7722159467147881,3.5471349789768083,0.9034034679434007,3.021867886175431,0.2968126947095022,0.7282976446348361,0.7319830622822292
2019-01-01 02:00:00,1.7070786830857223,1.6944932315513808,10.090393452661507,9.6899744497129,10.0921965669209,9.210970911368086,10.0921965669209,9.6899744497129,2.9689166806691802,2.9689166806691802,2.092232043508895,0.9061480688336059,3.8529749293639077,0.717889289649691,3.420339666463332,1.0237076626796915,3.1137525635731698,1.2116917159999359
2019-01-01 03:00:00,1.642226987550616,1.3131645237729341,9.051153163608449,8.540009498019234,8.943581667424416,8.259385356334205,8.943581667424416,8.540009498019234,3.1467015968875054,3.1467015968875054,3.227108712764202,0.5502686350254907,3.9854465989160013,0.5703976734072465,3.4273325003064974,4.070105770016004,7.870740049634024,1.1599392261363304
2019-01-01 04:00:00,1.1865383551930042,1.013421427867735,9.166513558236774,9.010956706857328,9.377756832099422,9.070420302544232,9.377756832099422,9.010956706857328,3.5451629377264564,3.5451629377264564,3.4314459361747596,1.657974409171135,4.300603678169435,1.6348542436597973,3.9180310171300192,4.645718313801304,7.938570251496494,1.589746300970688
2019-01-01 05:00:00,2.4193320777401546,2.7265788402711904,9.369876624118461,9.153396049489647,9.58847619535519,9.595466920475399,9.58847619535519,9.153396049489647,3.4891058038314937,3.4891058038314937,3.1199964982976636,2.4075027104108364,4.418937132131734,2.352328063062428,3.9097489829719327,5.395681101857713,8.16844753719171,2.5284860729610035
2019-01-01 06:00:00,3.7488605064399683,3.798008972283732,10.535456767169746,10.632310150434302,10.7459430342657,11.087593472335397,10.7459430342657,10.632310150434302,3.7834290380545292,3.7834290380545292,2.8609682933690874,2.57161984295602,4.649332514941389,3.3048245571078905,4.363382160409119,5.841680285575799,8.147943276634473,2.982552743519203
2019-01-01 07:00:00,2.2131341795228208,2.7510361209820577,12.028866305016873,11.900674041784274,12.151020948466233,12.630188820203164,12.151020948466233,11.900674041784274,4.83407216555291,4.83407216555291,3.240584895901033,4.035649284578139,4.700947330691335,3.6216837594526092,4.0836098593851515,4.95622224526809,7.820516515613771,2.8832583596298895
2019-01-01 08:00:00,0.6972315945969951,1.296662725886971,14.109665736995906,13.754187566055016,14.07155019899845,12.111286344554262,14.07155019899845,13.754187566055016,6.771246379837372,6.771246379837372,3.973879425664212,5.177482449357165,3.7906473070030784,2.72476174721381,2.9565109674559005,6.001123939138906,9.380059325043188,1.7388787596174573
2019-01-01 09:00:00,0.9595210858959696,1.59063515656289,14.825632623833199,14.669728329698653,14.564531939295573,11.86741215933658,14.564531939295573,14.669728329698653,7.925285746944662,7.925285746944662,4.524247100886178,5.012859179154275,3.660335745691588,1.557374390385496,1.8483568574159188,6.854476454281167,13.12182107847963,0.7443240167474656
2019-01-01 10:00:00,2.8117766972034337,3.287643451052421,15.141219905841396,13.796374816549257,15.439678690507911,15.075422871056936,15.439678690507911,13.796374816549257,8.515573340195552,8.515573340195552,5.013595174132714,5.535645280118514,4.898071148963938,2.0152645037006414,3.2366324601799477,8.735476767083304,14.277100146393572,1.4274389877756803
2019-01-01 11:00:00,3.0644686015765505,3.781027156477601,18.146224349594103,18.199617935749522,17.82601715974444,16.354049336893613,17.82601715974444,18.199617935749522,8.569756471031793,8.569756471031793,4.661562306127366,6.421192007168576,5.145139638376638,1.8871916352089815,3.9104390191704885,9.463637777996036,15.402541405795542,1.6493356300230448
2019-01-01 12:00:00,2.9421556580065635,3.8361291778199904,17.566910671356162,16.804938113917334,17.266314933468454,15.342118153845995,17.266314933468454,16.804938113917334,9.851661027766696,9.851661027766696,6.415858722454434,6.890629457301811,4.915398993382031,2.1894577492885436,3.1806834722458284,10.941177748090537,17.704278501261594,1.6366990352989619
2019-01-01 13:00:00,1.5657910192081734,2.087738640487644,17.58463563860773,15.774325664318136,17.461096793704673,15.413120951929637,17.461096793704673,15.774325664318136,9.590522342135712,9.590522342135712,6.021508406075941,6.3023459914229365,4.947785681835566,2.362205214070793,3.1953823070771974,11.184853705866296,17.82890650334922,1.6660138419511492
2019-01-01 14:00:00,1.9773467802570688,1.9792375912125766,15.887214272114926,15.532565197145288,15.785273705279854,15.216689599729271,15.785273705279854,15.532565197145288,9.235749488969267,9.235749488969267,5.984829823866592,6.203320390219723,4.698806702171588,2.273533692030666,3.338007360995468,9.752069149881676,16.325801888204246,2.100154744278719
2019-01-01 15:00:00,1.614231166956871,1.2882353944432614,16.43969925401628,14.758107378669063,16.434248039963496,16.039473183259975,16.434248039963496,14.758107378669063,8.748135114658321,8.748135114658321,5.405701487744402,6.038074644405946,4.423139600317466,2.734552267569807,2.8704622604977876,9.685650004012574,16.086711516872413,2.2236827247691013
2019-01-01 16:00:00,2.0076858511944544,2.533738008158663,18.387698085300848,17.12820558446034,18.320114199235842,16.557886535845,18.320114199235842,17.12820558446034,9.559736858683905,9.559736858683905,6.399988092400614,5.407374320952805,4.584958854326121,2.6353206232805872,2.969749897321312,11.619376155939252,18.463995611249324,2.2068846476258743
2019-01-01 17:00:00,2.450364770932731,2.2731941916292033,17.99946134508217,16.327210348569057,18.148873640036726,17.47703304843795,18.148873640036726,16.327210348569057,8.217059061276194,8.217059061276194,5.177147020759139,5.424616954764784,4.0992973356451055,2.229605210250393,1.8586881420328256,10.161483631014562,17.155673576058714,2.004635873729196
2019-01-01 18:00:00,3.4632158852528696,3.5017415956806683,17.789260281521397,15.991661001066902,18.043332383772082,17.41005357737174,18.043332383772082,15.991661001066902,9.35802682659671,9.35802682659671,5.862358760009777,6.632245355929354,5.818525487723451,3.5015009942270794,2.4866712753894964,10.396870027141516,18.198559518218232,3.0196627428347065
2019-01-01 19:00:00,4.214001222549408,3.9865272815760604,17.516766287846256,15.632889455154379,17.84567336035846,17.899139437677256,17.84567336035846,15.632889455154379,8.732965175091637,8.732965175091637,5.825461356969889,5.861214619401226,5.57098834663108,3.3913899972120256,3.5202066846615043,10.05157102619275,17.30759851336378,4.337956487705752
2019-01-01 20:00:00,4.322625470254833,4.402214772362415,16.3716871770991,14.610029645977507,16.80959910289098,17.32569799062911,16.80959910289098,14.610029645977507,9.036997371497778,9.036997371497778,5.5100501253366945,6.400612933945251,4.935105204530212,4.5392418158614305,3.576009002524446,10.034888814097803,17.098094233397834,4.884393879850127
2019-01-01 21:00:00,4.30601337388902,4.561050356441013,16.866895617431734,15.247976418751183,17.141825450386314,17.587806179488254,17.141825450386314,15.247976418751183,9.200269406037298,9.200269406037298,5.706093841091523,6.314641055694213,4.212333119865681,4.066714612294726,1.480590903529312,8.750304625976595,16.462576006648636,4.7707641258885864
2019-01-01 22:00:00,4.7631343539497175,5.063637932892198,16.369781877019854,14.5096235193373,16.91140421400544,17.737966047294066,16.91140421400544,14.5096235193373,8.771329746580472,8.771329746580472,4.941131179140216,5.594285786486391,4.194277903025758,5.355992487940825,2.506959683452196,9.81743205482263,16.755931668992595,5.372610975441471
2019-01-01 23:00:00,5.129242081452787,5.498591859398913,15.135067069999469,13.842867125176895,15.527471390882464,16.341991795128997,15.527471390882464,13.842867125176895,8.354190163027393,8.354190163027393,4.343038954604418,4.815892259252694,4.304915880941924,5.529592343196791,3.2132438088839157,8.122397163713822,14.67761971513979,5.474177418188182
2019-01-02 00:00:00,5.310254855901324,5.506834972420309,13.81002781003941,12.465360460188842,14.14902636493113,14.627731722410777,14.14902636493113,12.465360460188842,8.147716661730504,8.147716661730504,4.9156973083668385,5.933819204121996,4.835874662392861,6.348419358834344,4.948115723822689,7.771002739026265,14.317170752888153,5.812056329636064
2019-01-02 01:00:00,4.940629195178555,5.041620370012465,12.648720526922743,11.40678784780349,13.089059331642206,13.762876725920455,13.089059331642206,11.40678784780349,7.452137372214056,7.452137372214056,4.418350080165067,5.463040619308066,4.026805429799379,5.1868010072981505,4.029681456166901,7.632726903706071,12.90471432506971,4.948851986421356
2019-01-02 02:00:00,5.26137112144692,5.133577321649228,13.172141570196535,11.765778125789387,13.40842616059699,13.790067803007885,13.40842616059699,11.765778125789387,6.951880778267417,6.951880778267417,4.233920449394129,6.078803226349267,4.326527119194179,5.015931144105708,4.484916330318908,7.52222589675614,12.678786681080856,5.0086084251157486
2019-01-02 03:00:00,5.056901152163918,4.924315489954228,12.703175527997159,11.571735526397205,12.783496464167813,13.035341436662378,12.783496464167813,11.571735526397205,7.2047790337094595,7.2047790337094595,4.36038360277262,6.377608069414304,4.396918327222703,4.594562344050807,4.65211007545667,7.671433600073349,13.117029259509916,4.606805489705743
